time,delta_theta_avg
5.656200000000e0,6.960182015999e-3
5.656300000000e0,6.960937802718e-3
5.656400000000e0,6.961694379437e-3
5.656500000000e0,6.962451742518e-3
5.656600000000e0,6.963209888315e-3
5.656700000000e0,6.963968813174e-3
5.656800000000e0,6.964728513433e-3
5.656900000000e0,6.965488985419e-3
5.657000000000e0,6.966250225452e-3
5.657100000000e0,6.967012229844e-3
5.657200000000e0,6.967774994898e-3
5.657300000000e0,6.968538516908e-3
5.657400000000e0,6.969302792160e-3
5.657500000000e0,6.970067816931e-3
5.657600000000e0,6.970833587489e-3
5.657700000000e0,6.971600100099e-3
5.657800000000e0,6.972367351012e-3
5.657900000000e0,6.973135336472e-3
5.658000000000e0,6.973904052712e-3
5.658100000000e0,6.974673495962e-3
5.658200000000e0,6.975443662441e-3
5.658300000000e0,6.976214548359e-3
5.658400000000e0,6.976986149918e-3
5.658500000000e0,6.977758463312e-3
5.658600000000e0,6.978531484730e-3
5.658700000000e0,6.979305210351e-3
5.658800000000e0,6.980079636339e-3
5.658900000000e0,6.980854758859e-3
5.659000000000e0,6.981630574063e-3
5.659100000000e0,6.982407078098e-3
5.659200000000e0,6.983184267100e-3
5.659300000000e0,6.983962137199e-3
5.659400000000e0,6.984740684515e-3
5.659500000000e0,6.985519905160e-3
5.659600000000e0,6.986299795241e-3
5.659700000000e0,6.987080350851e-3
5.659800000000e0,6.987861568085e-3
5.659900000000e0,6.988643443017e-3
5.660000000000e0,6.989425971725e-3
5.660100000000e0,6.990209150271e-3
5.660200000000e0,6.990992974712e-3
5.660300000000e0,6.991777441099e-3
5.660400000000e0,6.992562545471e-3
5.660500000000e0,6.993348283864e-3
5.660600000000e0,6.994134652301e-3
5.660700000000e0,6.994921646800e-3
5.660800000000e0,6.995709263372e-3
5.660900000000e0,6.996497498019e-3
5.661000000000e0,6.997286346734e-3
5.661100000000e0,6.998075805503e-3
5.661200000000e0,6.998865870304e-3
5.661300000000e0,6.999656537110e-3
5.661400000000e0,7.000447801885e-3
5.661500000000e0,7.001239660586e-3
5.661600000000e0,7.002032109155e-3
5.661700000000e0,7.002825143537e-3
5.661800000000e0,7.003618759663e-3
5.661900000000e0,7.004412953461e-3
5.662000000000e0,7.005207720846e-3
5.662100000000e0,7.006003057730e-3
5.662200000000e0,7.006798960014e-3
5.662300000000e0,7.007595423592e-3
5.662400000000e0,7.008392444355e-3
5.662500000000e0,7.009190018181e-3
5.662600000000e0,7.009988140944e-3
5.662700000000e0,7.010786808507e-3
5.662800000000e0,7.011586016729e-3
5.662900000000e0,7.012385761462e-3
5.663000000000e0,7.013186038546e-3
5.663100000000e0,7.013986843819e-3
5.663200000000e0,7.014788173110e-3
5.663300000000e0,7.015590022240e-3
5.663400000000e0,7.016392387022e-3
5.663500000000e0,7.017195263263e-3
5.663600000000e0,7.017998646765e-3
5.663700000000e0,7.018802533317e-3
5.663800000000e0,7.019606918707e-3
5.663900000000e0,7.020411798710e-3
5.664000000000e0,7.021217169098e-3
5.664100000000e0,7.022023025636e-3
5.664200000000e0,7.022829364081e-3
5.664300000000e0,7.023636180182e-3
5.664400000000e0,7.024443469679e-3
5.664500000000e0,7.025251228312e-3
5.664600000000e0,7.026059451809e-3
5.664700000000e0,7.026868135889e-3
5.664800000000e0,7.027677276267e-3
5.664900000000e0,7.028486868654e-3
5.665000000000e0,7.029296908748e-3
5.665100000000e0,7.030107392244e-3
5.665200000000e0,7.030918314829e-3
5.665300000000e0,7.031729672184e-3
5.665400000000e0,7.032541459984e-3
5.665500000000e0,7.033353673893e-3
5.665600000000e0,7.034166309570e-3
5.665700000000e0,7.034979362672e-3
5.665800000000e0,7.035792828842e-3
5.665900000000e0,7.036606703725e-3
5.666000000000e0,7.037420982953e-3
5.666100000000e0,7.038235662149e-3
5.666200000000e0,7.039050736936e-3
5.666300000000e0,7.039866202928e-3
5.666400000000e0,7.040682055730e-3
5.666500000000e0,7.041498290942e-3
5.666600000000e0,7.042314904160e-3
5.666700000000e0,7.043131890971e-3
5.666800000000e0,7.043949246956e-3
5.666900000000e0,7.044766967688e-3
5.667000000000e0,7.045585048739e-3
5.667100000000e0,7.046403485667e-3
5.667200000000e0,7.047222274031e-3
5.667300000000e0,7.048041409378e-3
5.667400000000e0,7.048860887254e-3
5.667500000000e0,7.049680703190e-3
5.667600000000e0,7.050500852719e-3
5.667700000000e0,7.051321331366e-3
5.667800000000e0,7.052142134646e-3
5.667900000000e0,7.052963258075e-3
5.668000000000e0,7.053784697156e-3
5.668100000000e0,7.054606447387e-3
5.668200000000e0,7.055428504266e-3
5.668300000000e0,7.056250863278e-3
5.668400000000e0,7.057073519906e-3
5.668500000000e0,7.057896469623e-3
5.668600000000e0,7.058719707897e-3
5.668700000000e0,7.059543230195e-3
5.668800000000e0,7.060367031974e-3
5.668900000000e0,7.061191108684e-3
5.669000000000e0,7.062015455773e-3
5.669100000000e0,7.062840068678e-3
5.669200000000e0,7.063664942834e-3
5.669300000000e0,7.064490073670e-3
5.669400000000e0,7.065315456609e-3
5.669500000000e0,7.066141087066e-3
5.669600000000e0,7.066966960455e-3
5.669700000000e0,7.067793072180e-3
5.669800000000e0,7.068619417639e-3
5.669900000000e0,7.069445992229e-3
5.670000000000e0,7.070272791338e-3
5.670100000000e0,7.071099810349e-3
5.670200000000e0,7.071927044637e-3
5.670300000000e0,7.072754489575e-3
5.670400000000e0,7.073582140530e-3
5.670500000000e0,7.074409992864e-3
5.670600000000e0,7.075238041933e-3
5.670700000000e0,7.076066283085e-3
5.670800000000e0,7.076894711666e-3
5.670900000000e0,7.077723323016e-3
5.671000000000e0,7.078552112471e-3
5.671100000000e0,7.079381075355e-3
5.671200000000e0,7.080210206996e-3
5.671300000000e0,7.081039502712e-3
5.671400000000e0,7.081868957813e-3
5.671500000000e0,7.082698567611e-3
5.671600000000e0,7.083528327408e-3
5.671700000000e0,7.084358232501e-3
5.671800000000e0,7.085188278185e-3
5.671900000000e0,7.086018459748e-3
5.672000000000e0,7.086848772470e-3
5.672100000000e0,7.087679211628e-3
5.672200000000e0,7.088509772499e-3
5.672300000000e0,7.089340450349e-3
5.672400000000e0,7.090171240440e-3
5.672500000000e0,7.091002138035e-3
5.672600000000e0,7.091833138381e-3
5.672700000000e0,7.092664236733e-3
5.672800000000e0,7.093495428330e-3
5.672900000000e0,7.094326708415e-3
5.673000000000e0,7.095158072219e-3
5.673100000000e0,7.095989514974e-3
5.673200000000e0,7.096821031904e-3
5.673300000000e0,7.097652618229e-3
5.673400000000e0,7.098484269166e-3
5.673500000000e0,7.099315979928e-3
5.673600000000e0,7.100147745718e-3
5.673700000000e0,7.100979561743e-3
5.673800000000e0,7.101811423198e-3
5.673900000000e0,7.102643325278e-3
5.674000000000e0,7.103475263170e-3
5.674100000000e0,7.104307232064e-3
5.674200000000e0,7.105139227136e-3
5.674300000000e0,7.105971243562e-3
5.674400000000e0,7.106803276517e-3
5.674500000000e0,7.107635321166e-3
5.674600000000e0,7.108467372675e-3
5.674700000000e0,7.109299426201e-3
5.674800000000e0,7.110131476901e-3
5.674900000000e0,7.110963519925e-3
5.675000000000e0,7.111795550423e-3
5.675100000000e0,7.112627563536e-3
5.675200000000e0,7.113459554404e-3
5.675300000000e0,7.114291518162e-3
5.675400000000e0,7.115123449940e-3
5.675500000000e0,7.115955344864e-3
5.675600000000e0,7.116787198061e-3
5.675700000000e0,7.117619004650e-3
5.675800000000e0,7.118450759747e-3
5.675900000000e0,7.119282458463e-3
5.676000000000e0,7.120114095907e-3
5.676100000000e0,7.120945667181e-3
5.676200000000e0,7.121777167388e-3
5.676300000000e0,7.122608591629e-3
5.676400000000e0,7.123439934994e-3
5.676500000000e0,7.124271192571e-3
5.676600000000e0,7.125102359453e-3
5.676700000000e0,7.125933430719e-3
5.676800000000e0,7.126764401450e-3
5.676900000000e0,7.127595266723e-3
5.677000000000e0,7.128426021612e-3
5.677100000000e0,7.129256661184e-3
5.677200000000e0,7.130087180506e-3
5.677300000000e0,7.130917574641e-3
5.677400000000e0,7.131747838650e-3
5.677500000000e0,7.132577967587e-3
5.677600000000e0,7.133407956507e-3
5.677700000000e0,7.134237800464e-3
5.677800000000e0,7.135067494499e-3
5.677900000000e0,7.135897033658e-3
5.678000000000e0,7.136726412985e-3
5.678100000000e0,7.137555627515e-3
5.678200000000e0,7.138384672285e-3
5.678300000000e0,7.139213542326e-3
5.678400000000e0,7.140042232667e-3
5.678500000000e0,7.140870738337e-3
5.678600000000e0,7.141699054358e-3
5.678700000000e0,7.142527175749e-3
5.678800000000e0,7.143355097528e-3
5.678900000000e0,7.144182814714e-3
5.679000000000e0,7.145010322319e-3
5.679100000000e0,7.145837615351e-3
5.679200000000e0,7.146664688817e-3
5.679300000000e0,7.147491537723e-3
5.679400000000e0,7.148318157072e-3
5.679500000000e0,7.149144541865e-3
5.679600000000e0,7.149970687097e-3
5.679700000000e0,7.150796587764e-3
5.679800000000e0,7.151622238860e-3
5.679900000000e0,7.152447635373e-3
5.680000000000e0,7.153272772291e-3
5.680100000000e0,7.154097644603e-3
5.680200000000e0,7.154922247289e-3
5.680300000000e0,7.155746575331e-3
5.680400000000e0,7.156570623710e-3
5.680500000000e0,7.157394387400e-3
5.680600000000e0,7.158217861376e-3
5.680700000000e0,7.159041040615e-3
5.680800000000e0,7.159863920083e-3
5.680900000000e0,7.160686494753e-3
5.681000000000e0,7.161508759590e-3
5.681100000000e0,7.162330709557e-3
5.681200000000e0,7.163152339621e-3
5.681300000000e0,7.163973644741e-3
5.681400000000e0,7.164794619877e-3
5.681500000000e0,7.165615259990e-3
5.681600000000e0,7.166435560032e-3
5.681700000000e0,7.167255514959e-3
5.681800000000e0,7.168075119723e-3
5.681900000000e0,7.168894369277e-3
5.682000000000e0,7.169713258568e-3
5.682100000000e0,7.170531782546e-3
5.682200000000e0,7.171349936160e-3
5.682300000000e0,7.172167714353e-3
5.682400000000e0,7.172985112068e-3
5.682500000000e0,7.173802124249e-3
5.682600000000e0,7.174618745838e-3
5.682700000000e0,7.175434971773e-3
5.682800000000e0,7.176250796995e-3
5.682900000000e0,7.177066216440e-3
5.683000000000e0,7.177881225045e-3
5.683100000000e0,7.178695817744e-3
5.683200000000e0,7.179509989471e-3
5.683300000000e0,7.180323735162e-3
5.683400000000e0,7.181137049747e-3
5.683500000000e0,7.181949928157e-3
5.683600000000e0,7.182762365324e-3
5.683700000000e0,7.183574356177e-3
5.683800000000e0,7.184385895644e-3
5.683900000000e0,7.185196978653e-3
5.684000000000e0,7.186007600131e-3
5.684100000000e0,7.186817755002e-3
5.684200000000e0,7.187627438196e-3
5.684300000000e0,7.188436644635e-3
5.684400000000e0,7.189245369244e-3
5.684500000000e0,7.190053606947e-3
5.684600000000e0,7.190861352666e-3
5.684700000000e0,7.191668601324e-3
5.684800000000e0,7.192475347847e-3
5.684900000000e0,7.193281587152e-3
5.685000000000e0,7.194087314165e-3
5.685100000000e0,7.194892523807e-3
5.685200000000e0,7.195697210994e-3
5.685300000000e0,7.196501370651e-3
5.685400000000e0,7.197304997699e-3
5.685500000000e0,7.198108087058e-3
5.685600000000e0,7.198910633646e-3
5.685700000000e0,7.199712632385e-3
5.685800000000e0,7.200514078196e-3
5.685900000000e0,7.201314965996e-3
5.686000000000e0,7.202115290709e-3
5.686100000000e0,7.202915047254e-3
5.686200000000e0,7.203714230553e-3
5.686300000000e0,7.204512835524e-3
5.686400000000e0,7.205310857092e-3
5.686500000000e0,7.206108290175e-3
5.686600000000e0,7.206905129696e-3
5.686700000000e0,7.207701370577e-3
5.686800000000e0,7.208497007739e-3
5.686900000000e0,7.209292036106e-3
5.687000000000e0,7.210086450599e-3
5.687100000000e0,7.210880246145e-3
5.687200000000e0,7.211673417667e-3
5.687300000000e0,7.212465960089e-3
5.687400000000e0,7.213257868339e-3
5.687500000000e0,7.214049137341e-3
5.687600000000e0,7.214839762022e-3
5.687700000000e0,7.215629737310e-3
5.687800000000e0,7.216419058135e-3
5.687900000000e0,7.217207719425e-3
5.688000000000e0,7.217995716110e-3
5.688100000000e0,7.218783043122e-3
5.688200000000e0,7.219569695393e-3
5.688300000000e0,7.220355667856e-3
5.688400000000e0,7.221140955447e-3
5.688500000000e0,7.221925553102e-3
5.688600000000e0,7.222709455755e-3
5.688700000000e0,7.223492658342e-3
5.688800000000e0,7.224275155807e-3
5.688900000000e0,7.225056943087e-3
5.689000000000e0,7.225838015127e-3
5.689100000000e0,7.226618366867e-3
5.689200000000e0,7.227397993251e-3
5.689300000000e0,7.228176889227e-3
5.689400000000e0,7.228955049742e-3
5.689500000000e0,7.229732469745e-3
5.689600000000e0,7.230509144187e-3
5.689700000000e0,7.231285068021e-3
5.689800000000e0,7.232060236200e-3
5.689900000000e0,7.232834643678e-3
5.690000000000e0,7.233608285415e-3
5.690100000000e0,7.234381156369e-3
5.690200000000e0,7.235153251501e-3
5.690300000000e0,7.235924565773e-3
5.690400000000e0,7.236695094150e-3
5.690500000000e0,7.237464831601e-3
5.690600000000e0,7.238233773095e-3
5.690700000000e0,7.239001913604e-3
5.690800000000e0,7.239769248096e-3
5.690900000000e0,7.240535771549e-3
5.691000000000e0,7.241301478942e-3
5.691100000000e0,7.242066365253e-3
5.691200000000e0,7.242830425465e-3
5.691300000000e0,7.243593654561e-3
5.691400000000e0,7.244356047530e-3
5.691500000000e0,7.245117599359e-3
5.691600000000e0,7.245878305042e-3
5.691700000000e0,7.246638159571e-3
5.691800000000e0,7.247397157946e-3
5.691900000000e0,7.248155295161e-3
5.692000000000e0,7.248912566222e-3
5.692100000000e0,7.249668966134e-3
5.692200000000e0,7.250424489903e-3
5.692300000000e0,7.251179132540e-3
5.692400000000e0,7.251932889058e-3
5.692500000000e0,7.252685754472e-3
5.692600000000e0,7.253437723803e-3
5.692700000000e0,7.254188792070e-3
5.692800000000e0,7.254938954300e-3
5.692900000000e0,7.255688205520e-3
5.693000000000e0,7.256436540762e-3
5.693100000000e0,7.257183955059e-3
5.693200000000e0,7.257930443451e-3
5.693300000000e0,7.258676000975e-3
5.693400000000e0,7.259420622677e-3
5.693500000000e0,7.260164303605e-3
5.693600000000e0,7.260907038807e-3
5.693700000000e0,7.261648823339e-3
5.693800000000e0,7.262389652257e-3
5.693900000000e0,7.263129520625e-3
5.694000000000e0,7.263868423504e-3
5.694100000000e0,7.264606355965e-3
5.694200000000e0,7.265343313077e-3
5.694300000000e0,7.266079289916e-3
5.694400000000e0,7.266814281562e-3
5.694500000000e0,7.267548283100e-3
5.694600000000e0,7.268281289614e-3
5.694700000000e0,7.269013296197e-3
5.694800000000e0,7.269744297942e-3
5.694900000000e0,7.270474289948e-3
5.695000000000e0,7.271203267318e-3
5.695100000000e0,7.271931225158e-3
5.695200000000e0,7.272658158580e-3
5.695300000000e0,7.273384062699e-3
5.695400000000e0,7.274108932633e-3
5.695500000000e0,7.274832763506e-3
5.695600000000e0,7.275555550443e-3
5.695700000000e0,7.276277288580e-3
5.695800000000e0,7.276997973051e-3
5.695900000000e0,7.277717598998e-3
5.696000000000e0,7.278436161564e-3
5.696100000000e0,7.279153655902e-3
5.696200000000e0,7.279870077166e-3
5.696300000000e0,7.280585420513e-3
5.696400000000e0,7.281299681108e-3
5.696500000000e0,7.282012854117e-3
5.696600000000e0,7.282724934717e-3
5.696700000000e0,7.283435918083e-3
5.696800000000e0,7.284145799397e-3
5.696900000000e0,7.284854573847e-3
5.697000000000e0,7.285562236628e-3
5.697100000000e0,7.286268782935e-3
5.697200000000e0,7.286974207971e-3
5.697300000000e0,7.287678506946e-3
5.697400000000e0,7.288381675069e-3
5.697500000000e0,7.289083707560e-3
5.697600000000e0,7.289784599644e-3
5.697700000000e0,7.290484346544e-3
5.697800000000e0,7.291182943496e-3
5.697900000000e0,7.291880385741e-3
5.698000000000e0,7.292576668522e-3
5.698100000000e0,7.293271787088e-3
5.698200000000e0,7.293965736695e-3
5.698300000000e0,7.294658512603e-3
5.698400000000e0,7.295350110079e-3
5.698500000000e0,7.296040524394e-3
5.698600000000e0,7.296729750827e-3
5.698700000000e0,7.297417784662e-3
5.698800000000e0,7.298104621187e-3
5.698900000000e0,7.298790255699e-3
5.699000000000e0,7.299474683494e-3
5.699100000000e0,7.300157899884e-3
5.699200000000e0,7.300839900177e-3
5.699300000000e0,7.301520679695e-3
5.699400000000e0,7.302200233763e-3
5.699500000000e0,7.302878557711e-3
5.699600000000e0,7.303555646874e-3
5.699700000000e0,7.304231496597e-3
5.699800000000e0,7.304906102230e-3
5.699900000000e0,7.305579459127e-3
5.700000000000e0,7.306251562653e-3
5.700100000000e0,7.306922408171e-3
5.700200000000e0,7.307591991058e-3
5.700300000000e0,7.308260306697e-3
5.700400000000e0,7.308927350473e-3
5.700500000000e0,7.309593117782e-3
5.700600000000e0,7.310257604023e-3
5.700700000000e0,7.310920804606e-3
5.700800000000e0,7.311582714946e-3
5.700900000000e0,7.312243330460e-3
5.701000000000e0,7.312902646577e-3
5.701100000000e0,7.313560658733e-3
5.701200000000e0,7.314217362367e-3
5.701300000000e0,7.314872752929e-3
5.701400000000e0,7.315526825875e-3
5.701500000000e0,7.316179576664e-3
5.701600000000e0,7.316831000769e-3
5.701700000000e0,7.317481093664e-3
5.701800000000e0,7.318129850833e-3
5.701900000000e0,7.318777267768e-3
5.702000000000e0,7.319423339966e-3
5.702100000000e0,7.320068062933e-3
5.702200000000e0,7.320711432183e-3
5.702300000000e0,7.321353443233e-3
5.702400000000e0,7.321994091611e-3
5.702500000000e0,7.322633372852e-3
5.702600000000e0,7.323271282499e-3
5.702700000000e0,7.323907816103e-3
5.702800000000e0,7.324542969222e-3
5.702900000000e0,7.325176737418e-3
5.703000000000e0,7.325809116267e-3
5.703100000000e0,7.326440101348e-3
5.703200000000e0,7.327069688251e-3
5.703300000000e0,7.327697872572e-3
5.703400000000e0,7.328324649914e-3
5.703500000000e0,7.328950015890e-3
5.703600000000e0,7.329573966119e-3
5.703700000000e0,7.330196496231e-3
5.703800000000e0,7.330817601863e-3
5.703900000000e0,7.331437278658e-3
5.704000000000e0,7.332055522270e-3
5.704100000000e0,7.332672328357e-3
5.704200000000e0,7.333287692591e-3
5.704300000000e0,7.333901610647e-3
5.704400000000e0,7.334514078212e-3
5.704500000000e0,7.335125090980e-3
5.704600000000e0,7.335734644651e-3
5.704700000000e0,7.336342734939e-3
5.704800000000e0,7.336949357562e-3
5.704900000000e0,7.337554508249e-3
5.705000000000e0,7.338158182739e-3
5.705100000000e0,7.338760376773e-3
5.705200000000e0,7.339361086106e-3
5.705300000000e0,7.339960306503e-3
5.705400000000e0,7.340558033736e-3
5.705500000000e0,7.341154263581e-3
5.705600000000e0,7.341748991829e-3
5.705700000000e0,7.342342214283e-3
5.705800000000e0,7.342933926745e-3
5.705900000000e0,7.343524125033e-3
5.706000000000e0,7.344112804973e-3
5.706100000000e0,7.344699962398e-3
5.706200000000e0,7.345285593153e-3
5.706300000000e0,7.345869693091e-3
5.706400000000e0,7.346452258075e-3
5.706500000000e0,7.347033283974e-3
5.706600000000e0,7.347612766668e-3
5.706700000000e0,7.348190702049e-3
5.706800000000e0,7.348767086020e-3
5.706900000000e0,7.349341914484e-3
5.707000000000e0,7.349915183360e-3
5.707100000000e0,7.350486888581e-3
5.707200000000e0,7.351057026080e-3
5.707300000000e0,7.351625591807e-3
5.707400000000e0,7.352192581716e-3
5.707500000000e0,7.352757991778e-3
5.707600000000e0,7.353321817968e-3
5.707700000000e0,7.353884056273e-3
5.707800000000e0,7.354444702688e-3
5.707900000000e0,7.355003753216e-3
5.708000000000e0,7.355561203880e-3
5.708100000000e0,7.356117050702e-3
5.708200000000e0,7.356671289720e-3
5.708300000000e0,7.357223916979e-3
5.708400000000e0,7.357774928535e-3
5.708500000000e0,7.358324320456e-3
5.708600000000e0,7.358872088819e-3
5.708700000000e0,7.359418229709e-3
5.708800000000e0,7.359962739227e-3
5.708900000000e0,7.360505613478e-3
5.709000000000e0,7.361046848582e-3
5.709100000000e0,7.361586440665e-3
5.709200000000e0,7.362124385867e-3
5.709300000000e0,7.362660680341e-3
5.709400000000e0,7.363195320243e-3
5.709500000000e0,7.363728301745e-3
5.709600000000e0,7.364259621031e-3
5.709700000000e0,7.364789274291e-3
5.709800000000e0,7.365317257727e-3
5.709900000000e0,7.365843567556e-3
5.710000000000e0,7.366368200000e-3
5.710100000000e0,7.366891151294e-3
5.710200000000e0,7.367412417686e-3
5.710300000000e0,7.367931995433e-3
5.710400000000e0,7.368449880804e-3
5.710500000000e0,7.368966070078e-3
5.710600000000e0,7.369480559547e-3
5.710700000000e0,7.369993345508e-3
5.710800000000e0,7.370504424278e-3
5.710900000000e0,7.371013792177e-3
5.711000000000e0,7.371521445546e-3
5.711100000000e0,7.372027380728e-3
5.711200000000e0,7.372531594081e-3
5.711300000000e0,7.373034081974e-3
5.711400000000e0,7.373534840787e-3
5.711500000000e0,7.374033866913e-3
5.711600000000e0,7.374531156758e-3
5.711700000000e0,7.375026706735e-3
5.711800000000e0,7.375520513271e-3
5.711900000000e0,7.376012572805e-3
5.712000000000e0,7.376502881785e-3
5.712100000000e0,7.376991436676e-3
5.712200000000e0,7.377478233949e-3
5.712300000000e0,7.377963270091e-3
5.712400000000e0,7.378446541598e-3
5.712500000000e0,7.378928044980e-3
5.712600000000e0,7.379407776759e-3
5.712700000000e0,7.379885733467e-3
5.712800000000e0,7.380361911649e-3
5.712900000000e0,7.380836307863e-3
5.713000000000e0,7.381308918675e-3
5.713100000000e0,7.381779740669e-3
5.713200000000e0,7.382248770437e-3
5.713300000000e0,7.382716004585e-3
5.713400000000e0,7.383181439732e-3
5.713500000000e0,7.383645072506e-3
5.713600000000e0,7.384106899551e-3
5.713700000000e0,7.384566917524e-3
5.713800000000e0,7.385025123089e-3
5.713900000000e0,7.385481512926e-3
5.714000000000e0,7.385936083728e-3
5.714100000000e0,7.386388832201e-3
5.714200000000e0,7.386839755060e-3
5.714300000000e0,7.387288849036e-3
5.714400000000e0,7.387736110869e-3
5.714500000000e0,7.388181537317e-3
5.714600000000e0,7.388625125148e-3
5.714700000000e0,7.389066871141e-3
5.714800000000e0,7.389506772090e-3
5.714900000000e0,7.389944824805e-3
5.715000000000e0,7.390381026101e-3
5.715100000000e0,7.390815372810e-3
5.715200000000e0,7.391247861778e-3
5.715300000000e0,7.391678489863e-3
5.715400000000e0,7.392107253935e-3
5.715500000000e0,7.392534150882e-3
5.715600000000e0,7.392959177598e-3
5.715700000000e0,7.393382330992e-3
5.715800000000e0,7.393803607993e-3
5.715900000000e0,7.394223005533e-3
5.716000000000e0,7.394640520563e-3
5.716100000000e0,7.395056150046e-3
5.716200000000e0,7.395469890960e-3
5.716300000000e0,7.395881740295e-3
5.716400000000e0,7.396291695054e-3
5.716500000000e0,7.396699752254e-3
5.716600000000e0,7.397105908924e-3
5.716700000000e0,7.397510162109e-3
5.716800000000e0,7.397912508866e-3
5.716900000000e0,7.398312946267e-3
5.717000000000e0,7.398711471398e-3
5.717100000000e0,7.399108081352e-3
5.717200000000e0,7.399502773248e-3
5.717300000000e0,7.399895544206e-3
5.717400000000e0,7.400286391368e-3
5.717500000000e0,7.400675311887e-3
5.717600000000e0,7.401062302931e-3
5.717700000000e0,7.401447361683e-3
5.717800000000e0,7.401830485334e-3
5.717900000000e0,7.402211671093e-3
5.718000000000e0,7.402590916186e-3
5.718100000000e0,7.402968217849e-3
5.718200000000e0,7.403343573331e-3
5.718300000000e0,7.403716979898e-3
5.718400000000e0,7.404088434830e-3
5.718500000000e0,7.404457935419e-3
5.718600000000e0,7.404825478977e-3
5.718700000000e0,7.405191062821e-3
5.718800000000e0,7.405554684288e-3
5.718900000000e0,7.405916340732e-3
5.719000000000e0,7.406276029510e-3
5.719100000000e0,7.406633748008e-3
5.719200000000e0,7.406989493618e-3
5.719300000000e0,7.407343263747e-3
5.719400000000e0,7.407695055816e-3
5.719500000000e0,7.408044867265e-3
5.719600000000e0,7.408392695544e-3
5.719700000000e0,7.408738538121e-3
5.719800000000e0,7.409082392472e-3
5.719900000000e0,7.409424256093e-3
5.720000000000e0,7.409764126496e-3
5.720100000000e0,7.410102001208e-3
5.720200000000e0,7.410437877766e-3
5.720300000000e0,7.410771753724e-3
5.720400000000e0,7.411103626649e-3
5.720500000000e0,7.411433494127e-3
5.720600000000e0,7.411761353755e-3
5.720700000000e0,7.412087203148e-3
5.720800000000e0,7.412411039934e-3
5.720900000000e0,7.412732861756e-3
5.721000000000e0,7.413052666274e-3
5.721100000000e0,7.413370451160e-3
5.721200000000e0,7.413686214101e-3
5.721300000000e0,7.413999952804e-3
5.721400000000e0,7.414311664985e-3
5.721500000000e0,7.414621348378e-3
5.721600000000e0,7.414929000733e-3
5.721700000000e0,7.415234619814e-3
5.721800000000e0,7.415538203400e-3
5.721900000000e0,7.415839749287e-3
5.722000000000e0,7.416139255282e-3
5.722100000000e0,7.416436719214e-3
5.722200000000e0,7.416732138922e-3
5.722300000000e0,7.417025512260e-3
5.722400000000e0,7.417316837102e-3
5.722500000000e0,7.417606111335e-3
5.722600000000e0,7.417893332861e-3
5.722700000000e0,7.418178499599e-3
5.722800000000e0,7.418461609480e-3
5.722900000000e0,7.418742660453e-3
5.723000000000e0,7.419021650486e-3
5.723100000000e0,7.419298577556e-3
5.723200000000e0,7.419573439659e-3
5.723300000000e0,7.419846234807e-3
5.723400000000e0,7.420116961029e-3
5.723500000000e0,7.420385616366e-3
5.723600000000e0,7.420652198879e-3
5.723700000000e0,7.420916706638e-3
5.723800000000e0,7.421179137738e-3
5.723900000000e0,7.421439490281e-3
5.724000000000e0,7.421697762395e-3
5.724100000000e0,7.421953952212e-3
5.724200000000e0,7.422208057889e-3
5.724300000000e0,7.422460077595e-3
5.724400000000e0,7.422710009517e-3
5.724500000000e0,7.422957851855e-3
5.724600000000e0,7.423203602828e-3
5.724700000000e0,7.423447260669e-3
5.724800000000e0,7.423688823628e-3
5.724900000000e0,7.423928289973e-3
5.725000000000e0,7.424165657984e-3
5.725100000000e0,7.424400925960e-3
5.725200000000e0,7.424634092217e-3
5.725300000000e0,7.424865155084e-3
5.725400000000e0,7.425094112909e-3
5.725500000000e0,7.425320964055e-3
5.725600000000e0,7.425545706900e-3
5.725700000000e0,7.425768339843e-3
5.725800000000e0,7.425988861294e-3
5.725900000000e0,7.426207269683e-3
5.726000000000e0,7.426423563454e-3
5.726100000000e0,7.426637741068e-3
5.726200000000e0,7.426849801004e-3
5.726300000000e0,7.427059741755e-3
5.726400000000e0,7.427267561832e-3
5.726500000000e0,7.427473259763e-3
5.726600000000e0,7.427676834093e-3
5.726700000000e0,7.427878283379e-3
5.726800000000e0,7.428077606201e-3
5.726900000000e0,7.428274801150e-3
5.727000000000e0,7.428469866836e-3
5.727100000000e0,7.428662801887e-3
5.727200000000e0,7.428853604944e-3
5.727300000000e0,7.429042274670e-3
5.727400000000e0,7.429228809742e-3
5.727500000000e0,7.429413208851e-3
5.727600000000e0,7.429595470708e-3
5.727700000000e0,7.429775594040e-3
5.727800000000e0,7.429953577592e-3
5.727900000000e0,7.430129420125e-3
5.728000000000e0,7.430303120414e-3
5.728100000000e0,7.430474677254e-3
5.728200000000e0,7.430644089458e-3
5.728300000000e0,7.430811355852e-3
5.728400000000e0,7.430976475281e-3
5.728500000000e0,7.431139446608e-3
5.728600000000e0,7.431300268712e-3
5.728700000000e0,7.431458940486e-3
5.728800000000e0,7.431615460846e-3
5.728900000000e0,7.431769828721e-3
5.729000000000e0,7.431922043055e-3
5.729100000000e0,7.432072102814e-3
5.729200000000e0,7.432220006980e-3
5.729300000000e0,7.432365754550e-3
5.729400000000e0,7.432509344540e-3
5.729500000000e0,7.432650775979e-3
5.729600000000e0,7.432790047917e-3
5.729700000000e0,7.432927159425e-3
